#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2017 06 12 19 45 230  2.0  3.0   0.2    MM    MM  MM     MM  22.5    MM  19.4   MM   MM    MM
2017 06 12 19 23 230  2.0  3.0   0.2    MM    MM  MM     MM  22.5    MM  19.4   MM   MM    MM
2017 06 12 18 00 240  2.0  3.0   0.1    MM    MM  MM     MM  21.7    MM  18.0   MM   MM    MM
2017 06 12 17 53 240  2.0  3.0   0.1    MM    MM  MM     MM  21.7    MM  18.0   MM   MM    MM
2017 06 12 17 45 270  2.0  3.0   0.1    MM    MM  MM     MM  21.3    MM  17.7   MM   MM    MM
2017 06 12 17 30 270  2.0  3.0   0.1    MM    MM  MM     MM  21.0    MM  17.6   MM   MM    MM
2017 06 12 17 23 240  2.0  3.0   0.1    MM    MM  MM     MM  21.7    MM  18.0   MM   MM    MM
2017 06 12 17 00 320  3.0  3.0   0.1    MM    MM  MM     MM  20.9    MM  17.3   MM   MM    MM
2017 06 12 16 53 320  3.0  3.0   0.1    MM    MM  MM     MM  20.9    MM  17.3   MM   MM    MM
2017 06 12 16 30 300  2.0  3.0   0.1    MM    MM  MM     MM  20.3    MM  17.2   MM   MM    MM
2017 06 12 16 15 300  3.0  3.0   0.1    MM    MM  MM     MM  20.1    MM  17.1   MM   MM    MM
2017 06 12 16 00 300  3.0  3.0   0.1    MM    MM  MM     MM  20.2    MM  17.1   MM   MM    MM
2017 06 12 15 53 300  3.0  3.0   0.1    MM    MM  MM     MM  20.2    MM  17.1   MM   MM    MM
2017 06 12 15 45 300  3.0  3.0   0.1    MM    MM  MM     MM  20.0    MM  17.0   MM   MM    MM
2017 06 12 12 15 240  4.0  4.0   0.1    MM    MM  MM     MM  19.3    MM  17.1   MM   MM    MM
2017 06 12 12 00 240  4.0  5.0   0.1    MM    MM  MM     MM  19.3    MM  17.1   MM   MM    MM
2017 06 12 11 53 240  4.0  4.0   0.1    MM    MM  MM     MM  19.3    MM  17.1   MM   MM    MM
2017 06 12 11 30 230  4.0  5.0   0.2    MM    MM  MM     MM  18.9    MM  17.0   MM   MM    MM
2017 06 12 11 15 240  3.0  4.0   0.2    MM    MM  MM     MM  18.7    MM  16.9   MM   MM    MM
2017 06 12 10 53 240  3.0  4.0   0.2    MM    MM  MM     MM  18.7    MM  16.9   MM   MM    MM
2017 06 12 10 45 230  3.0  4.0   0.2    MM    MM  MM     MM  18.4    MM  16.8   MM   MM    MM
2017 06 12 10 30 250  3.0  4.0   0.2    MM    MM  MM     MM  18.5    MM  16.7   MM   MM    MM
2017 06 12 09 45 270  3.0  4.0   0.2    MM    MM  MM     MM  18.5    MM  16.7   MM   MM    MM
2017 06 12 09 30 250  4.0  5.0   0.2    MM    MM  MM     MM  18.5    MM  16.8   MM   MM    MM
2017 06 12 09 23 270  3.0  4.0   0.2    MM    MM  MM     MM  18.5    MM  16.7   MM   MM    MM
2017 06 12 08 53 250  4.0  4.0   0.2    MM    MM  MM     MM  18.7    MM  16.8   MM   MM    MM
2017 06 12 08 45 250  4.0  5.0   0.2    MM    MM  MM     MM  18.6    MM  16.8   MM   MM    MM
2017 06 12 08 30 260  4.0  4.0   0.2    MM    MM  MM     MM  18.8    MM  16.8   MM   MM    MM
2017 06 12 08 00 270  3.0  4.0   0.2    MM    MM  MM     MM  18.4    MM  16.8   MM   MM    MM
2017 06 12 07 53 270  3.0  4.0   0.2    MM    MM  MM     MM  18.4    MM  16.8   MM   MM    MM
2017 06 12 07 30 270  2.0  3.0   0.2    MM    MM  MM     MM  18.2    MM  16.7   MM   MM    MM
2017 06 12 07 15 310  1.0  2.0   0.2    MM    MM  MM     MM  17.9    MM  16.6   MM   MM    MM
2017 06 12 07 00  MM  0.0  1.0   0.2    MM    MM  MM     MM  17.7    MM  16.4   MM   MM    MM
2017 06 12 06 53 310  1.0  2.0   0.2    MM    MM  MM     MM  17.9    MM  16.6   MM   MM    MM
2017 06 12 06 45 270  1.0  2.0   0.3    MM    MM  MM     MM  18.0    MM  16.6   MM   MM    MM
2017 06 12 06 30 260  2.0  2.0   0.4    MM    MM  MM     MM  18.0    MM  16.6   MM   MM    MM
2017 06 12 04 00 230  6.0  6.0   0.4    MM    MM  MM     MM  20.0    MM  16.9   MM   MM    MM
2017 06 12 03 53 270  1.0  2.0   0.4    MM    MM  MM     MM  17.9    MM  16.5   MM   MM    MM
2017 06 12 01 00 210  5.0  6.0   0.4    MM    MM  MM     MM  20.2    MM  16.7   MM   MM    MM
2017 06 12 00 53 230  6.0  6.0   0.4    MM    MM  MM     MM  20.0    MM  16.9   MM   MM    MM
2017 06 11 23 30 200  6.0  7.0   0.5    MM    MM  MM     MM  21.2    MM  16.5   MM   MM    MM
2017 06 11 21 53 200  6.0  7.0   0.4    MM    MM  MM     MM  21.2    MM  16.5   MM   MM    MM
2017 06 11 21 45 210  7.0  8.0   0.4    MM    MM  MM     MM  22.3    MM  17.2   MM   MM    MM
2017 06 11 21 15 200  6.0  7.0   0.3    MM    MM  MM     MM  22.1    MM  17.3   MM   MM    MM
2017 06 11 21 00 210  6.0  6.0   0.3    MM    MM  MM     MM  22.2    MM  17.3   MM   MM    MM
2017 06 11 20 53 210  6.0  6.0   0.3    MM    MM  MM     MM  22.2    MM  17.3   MM   MM    MM
2017 06 11 20 00 210  6.0  7.0   0.2    MM    MM  MM     MM  22.5    MM  17.3   MM   MM    MM
2017 06 11 19 53 210  6.0  7.0   0.2    MM    MM  MM     MM  22.5    MM  17.3   MM   MM    MM
2017 06 11 18 45 200  5.0  6.0   0.2    MM    MM  MM     MM  22.2    MM  17.6   MM   MM    MM
2017 06 11 18 30 210  5.0  6.0   0.2    MM    MM  MM     MM  22.4    MM  17.5   MM   MM    MM
2017 06 11 18 23 200  5.0  6.0   0.2    MM    MM  MM     MM  22.2    MM  17.6   MM   MM    MM
2017 06 11 17 45 240  5.0  6.0   0.2    MM    MM  MM     MM  22.9    MM  16.2   MM   MM    MM
2017 06 11 17 30 230  5.0  6.0   0.2    MM    MM  MM     MM  21.9    MM  16.4   MM   MM    MM
2017 06 11 17 23 240  5.0  6.0   0.2    MM    MM  MM     MM  22.9    MM  16.2   MM   MM    MM
2017 06 11 16 30 240  4.0  5.0   0.2    MM    MM  MM     MM  20.9    MM  16.4   MM   MM    MM
2017 06 11 14 53 230  5.0  6.0   0.2    MM    MM  MM     MM  21.9    MM  16.4   MM   MM    MM
2017 06 11 13 00 220  2.0  3.0   0.2    MM    MM  MM     MM  19.2    MM  16.3   MM   MM    MM
2017 06 11 12 53 220  2.0  3.0   0.2    MM    MM  MM     MM  19.2    MM  16.3   MM   MM    MM
2017 06 11 11 00 360  1.0  2.0   0.2    MM    MM  MM     MM  17.6    MM  15.9   MM   MM    MM
2017 06 11 10 53 360  1.0  2.0   0.2    MM    MM  MM     MM  17.6    MM  15.9   MM   MM    MM
2017 06 11 10 30 270  2.0  4.0   0.2    MM    MM  MM     MM  17.8    MM  15.9   MM   MM    MM
2017 06 11 10 23 360  1.0  2.0   0.2    MM    MM  MM     MM  17.6    MM  15.9   MM   MM    MM
2017 06 11 10 00 280  2.0  3.0   0.2    MM    MM  MM     MM  17.7    MM  15.9   MM   MM    MM
2017 06 11 09 53 280  2.0  3.0   0.2    MM    MM  MM     MM  17.7    MM  15.9   MM   MM    MM
2017 06 11 09 45 270  3.0  3.0   0.2    MM    MM  MM     MM  17.8    MM  16.0   MM   MM    MM
2017 06 11 09 30 260  3.0  3.0   0.3    MM    MM  MM     MM  17.5    MM  15.9   MM   MM    MM
2017 06 11 08 53 260  3.0  3.0   0.3    MM    MM  MM     MM  17.4    MM  15.9   MM   MM    MM
2017 06 11 08 45 240  3.0  4.0   0.3    MM    MM  MM     MM  17.8    MM  15.9   MM   MM    MM
2017 06 11 08 00 240  2.0  2.0   0.3    MM    MM  MM     MM  17.8    MM  15.8   MM   MM    MM
2017 06 11 07 53 240  3.0  3.0   0.3    MM    MM  MM     MM  17.9    MM  15.9   MM   MM    MM
2017 06 11 07 45 270  1.0  2.0   0.3    MM    MM  MM     MM  17.5    MM  15.8   MM   MM    MM
2017 06 11 07 30 330  1.0  2.0   0.3    MM    MM  MM     MM  17.3    MM  15.7   MM   MM    MM
2017 06 11 07 00 230  3.0  4.0   0.3    MM    MM  MM     MM  18.0    MM  15.9   MM   MM    MM
2017 06 11 06 53 250  2.0  3.0   0.3    MM    MM  MM     MM  17.7    MM  15.8   MM   MM    MM
2017 06 11 06 45 240  3.0  4.0   0.4    MM    MM  MM     MM  18.0    MM  15.9   MM   MM    MM
2017 06 11 06 30 280  3.0  4.0   0.4    MM    MM  MM     MM  17.8    MM  15.8   MM   MM    MM
2017 06 11 06 00 240  3.0  4.0   0.4    MM    MM  MM     MM  17.6    MM  15.8   MM   MM    MM
2017 06 11 05 53 270  3.0  3.0   0.4    MM    MM  MM     MM  17.6    MM  15.9   MM   MM    MM
2017 06 11 05 45 230  4.0  5.0   0.5    MM    MM  MM     MM  17.8    MM  15.7   MM   MM    MM
2017 06 11 05 30 220  5.0  6.0   0.5    MM    MM  MM     MM  17.9    MM  15.6   MM   MM    MM
2017 06 11 05 00 210  6.0  7.0   0.5    MM    MM  MM     MM  18.1    MM  15.5   MM   MM    MM
2017 06 11 04 53 210  6.0  7.0   0.5    MM    MM  MM     MM  18.0    MM  15.6   MM   MM    MM
2017 06 11 04 30 200  7.0  8.0   0.6    MM    MM  MM     MM  18.2    MM  15.4   MM   MM    MM
2017 06 11 02 53 210  7.0  8.0   0.6    MM    MM  MM     MM  18.5    MM  15.2   MM   MM    MM
2017 06 11 02 45 210  7.0  8.0   0.6    MM    MM  MM     MM  19.3    MM  14.9   MM   MM    MM
2017 06 11 02 30 210  7.0  9.0   0.6    MM    MM  MM     MM  19.4    MM  14.9   MM   MM    MM
2017 06 11 02 15 200  7.0  8.0   0.6    MM    MM  MM     MM  19.5    MM  14.9   MM   MM    MM
2017 06 10 23 45 200  9.0 11.0   0.6    MM    MM  MM     MM  20.8    MM  14.9   MM   MM    MM
2017 06 10 23 30 200  9.0 10.0   0.6    MM    MM  MM     MM  21.1    MM  14.8   MM   MM    MM
2017 06 10 23 15 200  8.0 11.0   0.4    MM    MM  MM     MM  21.3    MM  14.7   MM   MM    MM
2017 06 10 22 30 190  6.0  7.0   0.4    MM    MM  MM     MM  21.4    MM  15.3   MM   MM    MM
2017 06 10 22 23 200  8.0 11.0   0.4    MM    MM  MM     MM  21.3    MM  14.7   MM   MM    MM
2017 06 10 22 00 190  7.0  8.0   0.4    MM    MM  MM     MM  21.5    MM  15.4   MM   MM    MM
2017 06 10 21 53 190  7.0  8.0   0.4    MM    MM  MM     MM  21.5    MM  15.4   MM   MM    MM
2017 06 10 21 30 200  6.0  7.0   0.1    MM    MM  MM     MM  21.2    MM  15.6   MM   MM    MM
2017 06 10 20 45 200  7.0  8.0   0.1    MM    MM  MM     MM  21.9    MM  15.3   MM   MM    MM
2017 06 10 20 23 200  6.0  7.0   0.1    MM    MM  MM     MM  21.3    MM  15.4   MM   MM    MM
2017 06 10 20 15 210  4.0  5.0   0.1    MM    MM  MM     MM  22.2    MM  16.1   MM   MM    MM
2017 06 10 20 00 190  3.0  4.0   0.1    MM    MM  MM     MM  21.9    MM  15.8   MM   MM    MM
2017 06 10 19 53 210  4.0  5.0   0.1    MM    MM  MM     MM  22.2    MM  16.1   MM   MM    MM
2017 06 10 19 15 210  3.0  5.0   0.1    MM    MM  MM     MM  21.4    MM  16.0   MM   MM    MM
2017 06 10 19 00 230  3.0  4.0   0.1    MM    MM  MM     MM  22.3    MM  14.9   MM   MM    MM
2017 06 10 18 53 210  3.0  5.0   0.1    MM    MM  MM     MM  21.4    MM  16.0   MM   MM    MM
2017 06 10 18 30 260  3.0  4.0   0.1    MM    MM  MM     MM  22.3    MM  14.5   MM   MM    MM
2017 06 10 18 00 210  2.0  3.0   0.1    MM    MM  MM     MM  21.0    MM  15.2   MM   MM    MM
2017 06 10 17 53 240  2.0  3.0   0.1    MM    MM  MM     MM  22.2    MM  14.7   MM   MM    MM
2017 06 10 17 45 200  2.0  3.0   0.2    MM    MM  MM     MM  20.2    MM  15.9   MM   MM    MM
2017 06 10 17 30 180  2.0  3.0   0.2    MM    MM  MM     MM  19.6    MM  16.0   MM   MM    MM
2017 06 10 16 53 190  2.0  2.0   0.2    MM    MM  MM     MM  19.4    MM  15.4   MM   MM    MM
2017 06 10 16 45 180  2.0  3.0   0.1    MM    MM  MM     MM  19.5    MM  15.1   MM   MM    MM
2017 06 10 16 30 220  2.0  2.0   0.1    MM    MM  MM     MM  19.5    MM  14.6   MM   MM    MM
2017 06 10 15 53 210  2.0  2.0   0.1    MM    MM  MM     MM  19.2    MM  14.6   MM   MM    MM
2017 06 10 15 45 260  2.0  2.0   0.1    MM    MM  MM     MM  18.2    MM  14.5   MM   MM    MM
2017 06 10 15 30 250  2.0  4.0   0.1    MM    MM  MM     MM  18.0    MM  14.5   MM   MM    MM
2017 06 10 15 00 260  2.0  3.0   0.1    MM    MM  MM     MM  17.7    MM  14.7   MM   MM    MM
2017 06 10 14 53 250  3.0  4.0   0.1    MM    MM  MM     MM  17.8    MM  14.5   MM   MM    MM
2017 06 10 14 45 270  2.0  3.0   0.1    MM    MM  MM     MM  17.7    MM  14.4   MM   MM    MM
2017 06 10 12 53 240  2.0  3.0   0.1    MM    MM  MM     MM  16.8    MM  14.9   MM   MM    MM
2017 06 10 12 45 240  2.0  3.0   0.1    MM    MM  MM     MM  16.8    MM  14.9   MM   MM    MM
2017 06 10 12 30 240  2.0  3.0   0.1    MM    MM  MM     MM  16.7    MM  14.8   MM   MM    MM
2017 06 10 12 23 240  2.0  3.0   0.1    MM    MM  MM     MM  16.8    MM  14.9   MM   MM    MM
2017 06 10 11 45 260  2.0  2.0   0.1    MM    MM  MM     MM  16.8    MM  14.8   MM   MM    MM
2017 06 10 11 30 210  2.0  2.0   0.1    MM    MM  MM     MM  16.7    MM  14.9   MM   MM    MM
2017 06 10 11 23 260  2.0  2.0   0.1    MM    MM  MM     MM  16.8    MM  14.8   MM   MM    MM
2017 06 10 11 00 240  1.0  2.0   0.1    MM    MM  MM     MM  17.1    MM  14.7   MM   MM    MM
2017 06 10 10 53  MM  0.0  1.0   0.1    MM    MM  MM     MM  17.1    MM  14.8   MM   MM    MM
2017 06 10 10 45 260  1.0  2.0   0.1    MM    MM  MM     MM  17.3    MM  14.1   MM   MM    MM
2017 06 10 10 30 280  1.0  2.0   0.1    MM    MM  MM     MM  17.1    MM  14.2   MM   MM    MM
2017 06 10 10 15 280  1.0  2.0   0.1    MM    MM  MM     MM  16.9    MM  14.4   MM   MM    MM
2017 06 10 09 53 280  1.0  2.0   0.1    MM    MM  MM     MM  16.9    MM  14.4   MM   MM    MM
2017 06 10 09 45 270  1.0  2.0   0.1    MM    MM  MM     MM  16.6    MM  14.4   MM   MM    MM
2017 06 10 09 30 260  2.0  2.0   0.1    MM    MM  MM     MM  16.5    MM  14.4   MM   MM    MM
2017 06 10 08 53 240  2.0  3.0   0.1    MM    MM  MM     MM  16.4    MM  14.6   MM   MM    MM
2017 06 10 08 45 240  2.0  3.0   0.1    MM    MM  MM     MM  16.3    MM  14.8   MM   MM    MM
2017 06 10 08 30 230  3.0  3.0   0.1    MM    MM  MM     MM  16.3    MM  14.8   MM   MM    MM
2017 06 10 08 00 260  2.0  3.0   0.1    MM    MM  MM     MM  16.5    MM  14.6   MM   MM    MM
2017 06 10 07 53 240  2.0  3.0   0.1    MM    MM  MM     MM  16.5    MM  14.7   MM   MM    MM
2017 06 10 07 30 260  2.0  2.0   0.2    MM    MM  MM     MM  16.9    MM  14.3   MM   MM    MM
2017 06 10 07 00 250  2.0  2.0   0.2    MM    MM  MM     MM  16.6    MM  14.1   MM   MM    MM
2017 06 10 06 53 250  2.0  2.0   0.2    MM    MM  MM     MM  16.6    MM  14.1   MM   MM    MM
2017 06 10 06 30 240  2.0  3.0   0.2    MM    MM  MM     MM  17.0    MM  14.2   MM   MM    MM
2017 06 10 06 00 230  3.0  3.0   0.2    MM    MM  MM     MM  16.8    MM  14.6   MM   MM    MM
2017 06 10 05 53 230  3.0  3.0   0.2    MM    MM  MM     MM  16.7    MM  14.5   MM   MM    MM
2017 06 10 05 30 230  4.0  4.0   0.2    MM    MM  MM     MM  17.0    MM  14.4   MM   MM    MM
2017 06 10 04 45 260  3.0  3.0   0.2    MM    MM  MM     MM  16.8    MM  14.4   MM   MM    MM
2017 06 10 04 30 280  3.0  4.0   0.3    MM    MM  MM     MM  16.8    MM  14.3   MM   MM    MM
2017 06 10 04 23 260  3.0  3.0   0.2    MM    MM  MM     MM  16.8    MM  14.4   MM   MM    MM
2017 06 10 04 00 240  4.0  5.0   0.3    MM    MM  MM     MM  17.5    MM  14.1   MM   MM    MM
2017 06 10 03 53 240  4.0  5.0   0.3    MM    MM  MM     MM  17.5    MM  14.1   MM   MM    MM
2017 06 10 03 30 230  5.0  6.0   0.3    MM    MM  MM     MM  17.7    MM  14.1   MM   MM    MM
2017 06 10 03 15 230  5.0  6.0   0.3    MM    MM  MM     MM  17.6    MM  14.2   MM   MM    MM
2017 06 10 02 53 220  5.0  6.0   0.3    MM    MM  MM     MM  17.6    MM  14.3   MM   MM    MM
2017 06 10 02 45 220  5.0  6.0   0.2    MM    MM  MM     MM  17.6    MM  14.3   MM   MM    MM
2017 06 10 02 30 220  5.0  6.0   0.3    MM    MM  MM     MM  17.8    MM  14.3   MM   MM    MM
2017 06 09 22 45 230  4.0  5.0   0.3    MM    MM  MM     MM  18.7    MM  13.9   MM   MM    MM
2017 06 09 22 30 240  3.0  5.0   0.3    MM    MM  MM     MM  19.1    MM  13.8   MM   MM    MM
2017 06 09 22 23 230  4.0  5.0   0.3    MM    MM  MM     MM  18.7    MM  13.9   MM   MM    MM
2017 06 09 22 00 240  5.0  6.0   0.4    MM    MM  MM     MM  18.9    MM  13.8   MM   MM    MM
2017 06 09 21 53 240  5.0  6.0   0.4    MM    MM  MM     MM  18.9    MM  13.8   MM   MM    MM
2017 06 09 21 30 250  6.0  7.0   0.4    MM    MM  MM     MM  19.0    MM  13.7   MM   MM    MM
2017 06 09 21 15 250  7.0  8.0   0.3    MM    MM  MM     MM  19.0    MM  13.8   MM   MM    MM
2017 06 09 20 53 250  6.0  7.0   0.3    MM    MM  MM     MM  19.0    MM  13.9   MM   MM    MM
2017 06 09 20 45 250  6.0  7.0   0.3    MM    MM  MM     MM  19.0    MM  14.0   MM   MM    MM
2017 06 09 20 30 240  6.0  7.0   0.3    MM    MM  MM     MM  18.7    MM  14.0   MM   MM    MM
2017 06 09 19 53 230  5.0  6.0   0.3    MM    MM  MM     MM  19.1    MM  13.5   MM   MM    MM
2017 06 09 19 45 230  5.0  6.0   0.3    MM    MM  MM     MM  19.1    MM  13.5   MM   MM    MM
2017 06 09 19 30 230  5.0  6.0   0.3    MM    MM  MM     MM  18.6    MM  13.7   MM   MM    MM
2017 06 09 17 15 240  6.0  7.0   0.3    MM    MM  MM     MM  16.5    MM  12.8   MM   MM    MM
2017 06 09 16 53 240  6.0  7.0   0.3    MM    MM  MM     MM  16.5    MM  12.8   MM   MM    MM
2017 06 09 16 15 260  5.0  6.0   0.2    MM    MM  MM     MM  16.0    MM  12.3   MM   MM    MM
2017 06 09 15 53 240  6.0  7.0   0.4    MM    MM  MM     MM  16.5    MM  12.8   MM   MM    MM
2017 06 09 10 53 330  4.0  4.0   0.2    MM    MM  MM     MM  13.7    MM   9.1   MM   MM    MM
2017 06 09 10 45 330  4.0  4.0   0.2    MM    MM  MM     MM  13.7    MM   9.1   MM   MM    MM
2017 06 09 10 30 330  4.0  4.0   0.2    MM    MM  MM     MM  13.6    MM   9.3   MM   MM    MM
2017 06 09 09 53 310  4.0  5.0   0.2    MM    MM  MM     MM  13.5    MM   8.9   MM   MM    MM
2017 06 09 09 45 310  5.0  5.0   0.2    MM    MM  MM     MM  13.6    MM   9.0   MM   MM    MM
2017 06 09 09 15 310  5.0  6.0   0.2    MM    MM  MM     MM  13.6    MM   9.0   MM   MM    MM
2017 06 09 09 00 310  5.0  6.0   0.2    MM    MM  MM     MM  13.6    MM   9.3   MM   MM    MM
2017 06 09 08 53 310  5.0  6.0   0.2    MM    MM  MM     MM  13.6    MM   9.0   MM   MM    MM
2017 06 09 08 30 320  5.0  6.0   0.2    MM    MM  MM     MM  13.7    MM   9.4   MM   MM    MM
2017 06 09 08 00 330  4.0  6.0   0.3    MM    MM  MM     MM  13.6    MM  10.1   MM   MM    MM
2017 06 09 07 53 330  4.0  6.0   0.3    MM    MM  MM     MM  13.6    MM  10.1   MM   MM    MM
2017 06 09 07 30 330  5.0  6.0   0.3    MM    MM  MM     MM  13.7    MM   9.7   MM   MM    MM
2017 06 09 07 15 340  5.0  5.0   0.2    MM    MM  MM     MM  13.6    MM   9.9   MM   MM    MM
2017 06 09 07 00 330  5.0  5.0   0.2    MM    MM  MM     MM  13.6    MM  10.0   MM   MM    MM
2017 06 09 06 53 340  5.0  5.0   0.2    MM    MM  MM     MM  13.6    MM   9.9   MM   MM    MM
2017 06 09 06 45 340  4.0  5.0   0.2    MM    MM  MM     MM  13.7    MM  10.5   MM   MM    MM
2017 06 09 06 15 330  4.0  5.0   0.2    MM    MM  MM     MM  13.5    MM  11.1   MM   MM    MM
2017 06 09 05 53 340  4.0  5.0   0.2    MM    MM  MM     MM  13.6    MM  11.0   MM   MM    MM
2017 06 09 05 45 350  5.0  6.0   0.2    MM    MM  MM     MM  13.4    MM  10.9   MM   MM    MM
2017 06 09 04 53  10  3.0  4.0   0.2    MM    MM  MM     MM  13.5    MM  11.5   MM   MM    MM
2017 06 09 04 45  30  3.0  4.0   0.2    MM    MM  MM     MM  13.5    MM  11.6   MM   MM    MM
2017 06 09 04 30  50  3.0  4.0   0.2    MM    MM  MM     MM  13.6    MM  11.6   MM   MM    MM
2017 06 09 03 45  70  5.0  6.0   0.2    MM    MM  MM     MM  13.6    MM  11.3   MM   MM    MM
2017 06 09 03 30  80  5.0  6.0   0.2    MM    MM  MM     MM  13.6    MM  11.5   MM   MM    MM
2017 06 09 03 23  60  4.0  4.0   0.2    MM    MM  MM     MM  13.6    MM  11.5   MM   MM    MM
2017 06 09 02 53  70  6.0  7.0   0.2    MM    MM  MM     MM  13.6    MM  11.2   MM   MM    MM
2017 06 09 02 45  70  6.0  7.0   0.2    MM    MM  MM     MM  13.6    MM  11.2   MM   MM    MM
2017 06 09 02 30  80  6.0  7.0   0.2    MM    MM  MM     MM  13.7    MM  11.5   MM   MM    MM
2017 06 08 22 30  60  4.0  4.0   0.2    MM    MM  MM     MM  14.4    MM  10.6   MM   MM    MM
2017 06 08 22 23  60  4.0  4.0   0.2    MM    MM  MM     MM  14.4    MM  10.6   MM   MM    MM
2017 06 08 21 23  80  5.0  6.0   0.3    MM    MM  MM     MM  15.2    MM   8.9   MM   MM    MM
2017 06 08 21 00  80  5.0  6.0   0.3    MM    MM  MM     MM  15.2    MM   8.9   MM   MM    MM
2017 06 08 20 53  80  5.0  6.0   0.3    MM    MM  MM     MM  15.2    MM   8.9   MM   MM    MM
2017 06 08 20 30  80  5.0  6.0   0.2    MM    MM  MM     MM  15.0    MM  11.1   MM   MM    MM
2017 06 08 19 00  80  5.0  7.0   0.2    MM    MM  MM     MM  15.4    MM  11.1   MM   MM    MM
2017 06 08 18 53  80  5.0  7.0   0.2    MM    MM  MM     MM  15.4    MM  11.1   MM   MM    MM
2017 06 08 17 30  70  4.0  6.0   0.1    MM    MM  MM     MM  15.1    MM  12.4   MM   MM    MM
2017 06 08 17 23  70  4.0  6.0   0.1    MM    MM  MM     MM  15.1    MM  12.4   MM   MM    MM
2017 06 08 17 15  70  5.0  6.0   0.1    MM    MM  MM     MM  15.1    MM  12.5   MM   MM    MM
2017 06 08 17 00  70  3.0  5.0   0.1    MM    MM  MM     MM  15.0    MM  12.5   MM   MM    MM
2017 06 08 16 53  70  3.0  5.0   0.1    MM    MM  MM     MM  15.0    MM  12.5   MM   MM    MM
2017 06 08 15 53  70  4.0  5.0   0.1    MM    MM  MM     MM  14.2    MM  12.6   MM   MM    MM
2017 06 08 15 45  70  4.0  5.0   0.1    MM    MM  MM     MM  14.2    MM  12.6   MM   MM    MM
2017 06 08 13 45  60  3.0  3.0   0.1    MM    MM  MM     MM  14.1    MM  12.5   MM   MM    MM
2017 06 08 13 30  60  3.0  3.0   0.1    MM    MM  MM     MM  14.2    MM  12.6   MM   MM    MM
2017 06 08 13 23  60  3.0  3.0   0.1    MM    MM  MM     MM  14.1    MM  12.5   MM   MM    MM
2017 06 08 10 15 100  4.0  5.0   0.1    MM    MM  MM     MM  14.2    MM  12.2   MM   MM    MM
2017 06 08 09 53 100  4.0  5.0   0.1    MM    MM  MM     MM  14.2    MM  12.2   MM   MM    MM
2017 06 08 09 30 100  4.0  4.0   0.1    MM    MM  MM     MM  13.9    MM  12.5   MM   MM    MM
2017 06 08 09 23 100  4.0  4.0   0.1    MM    MM  MM     MM  13.9    MM  12.5   MM   MM    MM
2017 06 08 09 15  80  3.0  4.0   0.1    MM    MM  MM     MM  13.9    MM  12.6   MM   MM    MM
2017 06 08 09 00  70  3.0  3.0   0.1    MM    MM  MM     MM  14.0    MM  12.8   MM   MM    MM
2017 06 08 08 53  80  3.0  4.0   0.1    MM    MM  MM     MM  13.9    MM  12.6   MM   MM    MM
2017 06 08 08 30  70  2.0  3.0   0.1    MM    MM  MM     MM  14.3    MM  13.0   MM   MM    MM
2017 06 08 08 00  90  1.0  1.0   0.1    MM    MM  MM     MM  14.5    MM  13.3   MM   MM    MM
2017 06 08 07 53  90  1.0  1.0   0.1    MM    MM  MM     MM  14.5    MM  13.3   MM   MM    MM
2017 06 08 07 45  60  1.0  2.0   0.2    MM    MM  MM     MM  14.5    MM  13.2   MM   MM    MM
2017 06 08 07 30  50  1.0  1.0   0.2    MM    MM  MM     MM  14.4    MM  13.0   MM   MM    MM
2017 06 08 06 45 270  1.0  1.0   0.2    MM    MM  MM     MM  14.8    MM  12.1   MM   MM    MM
2017 06 08 06 30 260  2.0  2.0   0.2    MM    MM  MM     MM  14.9    MM  12.0   MM   MM    MM
2017 06 08 06 23 270  1.0  1.0   0.2    MM    MM  MM     MM  14.8    MM  12.1   MM   MM    MM
2017 06 08 06 15 240  2.0  3.0   0.2    MM    MM  MM     MM  14.9    MM  11.9   MM   MM    MM
2017 06 08 05 53 240  2.0  3.0   0.2    MM    MM  MM     MM  14.9    MM  11.9   MM   MM    MM
2017 06 08 05 45 230  3.0  3.0   0.2    MM    MM  MM     MM  14.8    MM  12.2   MM   MM    MM
2017 06 08 05 30 220  3.0  4.0   0.2    MM    MM  MM     MM  14.8    MM  12.1   MM   MM    MM
2017 06 08 05 00 220  4.0  5.0   0.2    MM    MM  MM     MM  14.9    MM  12.0   MM   MM    MM
2017 06 08 04 53 220  4.0  5.0   0.2    MM    MM  MM     MM  14.9    MM  11.8   MM   MM    MM
2017 06 08 04 45 210  4.0  4.0   0.2    MM    MM  MM     MM  14.8    MM  12.1   MM   MM    MM
2017 06 08 04 30 210  4.0  4.0   0.2    MM    MM  MM     MM  14.8    MM  11.9   MM   MM    MM
2017 06 08 03 53 190  3.0  4.0   0.2    MM    MM  MM     MM  14.8    MM  12.2   MM   MM    MM
2017 06 08 03 45 210  3.0  4.0   0.2    MM    MM  MM     MM  14.8    MM  12.2   MM   MM    MM
2017 06 08 03 30 220  3.0  4.0   0.2    MM    MM  MM     MM  14.8    MM  12.2   MM   MM    MM
